,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
alpha_beta,0.0756788679986982,0.061246879401360234,-0.10166831285764973,-0.02440804736742013,-0.003930728762763119,-0.013449678440173272,0.03338599665685347,0.14313667818311834,0.10817667276728288,-0.13122191934314062,0.06220699903060487,0.13289333195354097,0.03868085206892027,0.1090980425185967,0.20122704457007654,0.10237095461069814,0.02493085956417289,0.10450884740847535,0.01448878330968912,0.0023903043284955474,-0.03514142357137325,0.15634133588321084,-0.08184286659420015,0.15323677246781162,0.04998641237403714,-0.13993061748019417,0.03676492929914216,-0.21000265076516242,0.06255080168310358,0.08852314829889911,-0.05923559556520536,0.012354769595558234,0.19541574337502865,-0.05057467042619367,-0.10589075870566006,0.14816634024625988,0.19625871905307948,0.00036956718478473255,0.10114630354083563,0.1341475915530881,-0.0742484232538384,-0.04853058353678683,0.1230874513154735,0.16850142787085096,0.056288086017435485,-0.08798143535020543,0.19870611116994413,-0.053097089781196455,-0.033513778117145177,0.03423378344896215,0.1554160420714774,0.08539759765522237,0.04148655003619105,0.046328853011810625,0.004351466864346608,0.055813951451850634,-0.25295600776943034,-0.029660745906979837,0.0241321934916781,-0.11510140836195071,0.038632331781156,-0.020447122098612155,0.175547569831549,0.15730197252148564,-0.046580556911816284,-0.015083771156669533,-0.007394756560839259,-0.04516594761596227,0.019502498402812676,-0.07582820688875902,-0.11306153349375264,0.062271122390026856,0.06295295842218109,-0.08043157596599924,0.08953554307625997,-0.06315777291653314,0.02531652380379812,0.08203440126124562,-0.003361256470371301,0.04547409121411344,-0.05164296438875718,-0.01964665834280972,-0.020585943088034037,-0.0746578346540239,-0.01767741631157821,-0.15486182988637467,-0.04911537471421047,-0.028487549336967084,-0.025617975249538013,-0.024149744587077884,-0.006176419986012893,0.047944151808606394,0.08745170741325226,-0.06497652268482672,-0.12032008553891445,-0.1042044412243103,-0.04872029211949272,-0.03519213178165091,-0.07699960661974574,-0.12961166642498945,-0.04561208274741882,0.018142662011397137,0.059502946583556475,-0.05574230531083212,-0.04129978221434341,-0.09266983088473107,-0.003143917037477642,-0.08484286341908147,0.057312781324120016,-0.17858664919341113,-0.035962967245246245,0.03011073391917421,0.018383451632250438,0.2693033663980497,0.034980002456790754,-0.10040545968420103,-0.009546424708907304,-0.1776246333466452,-0.008059974929676089,-0.08330560570007588,0.09153902755601617,-0.054954027459553495,-0.011676591579524664,-0.06355578414044034,0.17388513518533313,-0.032124276611791173,0.18325570434792018,0.08141517621182666
aerospace,0.04820667273353862,0.036873314731751976,0.03937972982162516,-0.192767257934561,-0.027888339415075653,0.08451579711843216,-0.004889718347410555,-0.1405189846803575,-0.005240445057746946,0.17041055162554913,0.12468917155347195,-0.006200400936603175,0.09514492770580867,-0.036650702036805184,-0.1703871586826719,-0.09244659881295544,0.1562888768508198,-0.02739930818293042,-0.02433839793750181,-0.029983819627488056,0.1904136589573007,0.16259589153620635,0.2218780233448134,-0.01590452104000513,0.029562448874709508,-0.15166425494207914,0.14769344261182746,-0.11677795512679351,0.02167755637626291,-0.10973025276328441,-0.05888668267386961,-0.08372624310497004,-0.06078752606758179,-0.05391227031489786,-0.05482687949250771,0.08333339117803072,-0.11048627930625202,0.022054142701386687,0.12179591523055584,-0.051319636451339606,-0.07179188907476018,-0.023052462518025084,0.11797252083607102,0.01941076309533577,-0.05312142946075985,0.04838766511880398,-0.11022921498364234,0.0681359510442948,0.04086073077017677,-0.030780847113888413,-0.08385857984472311,-0.08866809222834574,0.05348173363459102,0.1228980502489062,-0.06373077470287948,0.04583867035514843,-0.2087027018602069,-0.05846177306571996,-0.0031058932870901956,-0.09096834169818337,-0.0936506374789596,-0.06677795564688863,0.029219272832637318,-0.01873290184063747,-0.2238231233324972,-0.21207001526350663,-0.06068651778571754,0.04576865860535521,-0.27475048427252347,-0.04997301761516307,-0.05262478565174211,0.1388337778208448,-0.03850218117128637,0.038298898474092846,0.014125714008746324,-0.21305664798072008,0.07682072166317373,0.021539650545628796,0.05082686396745896,0.3926237706436327,-0.20841129394985886,0.17246966497611085,-0.02874475194003556,0.02873289044030093,-0.0045512245301242175,-0.042423633339804354,-0.056983292823875875,0.03295087355730091,-0.15171736966716792,0.07505791675217656,-0.041619440488525394,-0.11300693390403578,-0.045001285799581375,0.12571492168625728,-0.053533508701622316,0.03584536182096203,-0.07309562757154733,0.07579218499236196,0.06855077387902041,0.18486088332964115,-0.017556394549921552,0.06686548047579066,0.009806753953894456,0.12958717818630144,-0.07188323876087303,0.07450053128772811,-0.01946972961166817,-0.006418817710849775,0.009175248444837287,0.025224039642667742,-0.011622904312195818,0.021471318317052637,0.15781180575621845,0.09854496856152184,0.08691545924968966,-0.04555395260238707,-0.08892408282283243,0.09553005582377529,0.08760467925297943,0.1472670675750982,-0.06039806259692296,-0.022954865536034708,-0.16394841625254342,-0.03924711060608729,0.09965705105794473,-0.0466495379228198,0.06404797952008238,-0.019050310599781135
Ti-3Al-2.5V,-0.17041953052423636,-0.013239055935038347,-0.10542348688150843,0.0220567029024263,-0.055076409382585644,-0.07499179803034145,-0.11326800208736096,0.06440010653489628,0.09332500954160594,-0.018570698260345245,0.025624088257131826,-0.10266716598126754,-0.010335959018130308,0.017658814471286442,0.18296815076567363,-0.10868531761913235,0.17039310127532417,0.13613293707510332,-0.006553898262676071,0.1429100846750811,0.00850551349650637,0.06573661456136004,0.046381987444455895,0.10198388287728266,0.15504503906244083,-0.056393738291391535,-0.13813900831799855,-0.030867275230464158,-0.042673288209656796,0.009926433377817994,0.2375350848507958,-0.0883413976585452,0.021622746970341302,-0.020657777009736124,0.04137873887109628,-0.22523229025020913,-0.053802405506177875,0.1670370469809519,0.11080060485852603,-0.1056991812248547,-0.17400473472946812,-0.04176085728070479,-0.06813407801277623,-0.11816540179427812,-0.02270451982406184,0.030228576705807392,-0.08565294739920715,-0.22808730644140357,0.05140057815817968,0.07108437638748752,0.0806469381029823,-0.17744784447231166,-0.04088049842334496,-0.05041082951790768,0.087363598270704,0.1569055538351325,-0.13849677901801616,-0.08445136850352242,0.03948369619402074,0.14636712201256458,0.0813836193203372,0.056589642975834645,-0.0016493021483354985,0.15942143504738052,0.0929978242281917,-0.1838612295332712,0.12189002506094598,0.08048076695095593,-0.09020320734338502,0.03860918484844065,-0.0021129394973606747,0.04425384517639433,0.04753033140523519,0.0015666279041937625,0.07766708506741721,0.0857215888776619,0.07053558692285447,0.0772863017374914,-0.1455741054257029,0.08607631546981698,0.16439189017215838,-0.04731263022174825,-0.077290588378743,-0.02667137837836671,0.010122372852388456,-0.0371143854298992,0.020941188460414317,-0.16585501186725699,-0.04973157190351351,0.09334428485962087,-0.08541712225171223,0.09800275529594701,0.04231448235755883,0.12302393864836228,-0.047763785634309705,0.1106669153758752,-0.09464515353265916,0.0636743171201481,-0.00851109735308904,-0.00462244790121543,-0.028320708603230424,-0.08883446599669582,0.048480169035595884,-0.14127440449504303,0.19310352432630123,-0.19038018225716935,0.06337502498636315,-0.1024604896625479,0.08524064205516621,0.11045969612538428,0.020703243545505665,0.0835105394815083,-0.026757313664977786,-0.06673144187536291,-0.08546384978192656,-0.09285126709196673,-0.03492526919124549,-0.09635145187494415,0.01853013842145166,0.015546705153249123,0.06281454171202296,-0.07232618145530274,0.00459886033535746,0.10590862178411062,0.08210865119539786,0.030950363949346065,0.01693565781486016,-0.23149656207190267
alpha,0.020232879642280203,0.1631856899089109,-0.07330329955239893,0.18180619225578248,0.07751554940347832,0.05530400858523585,0.023402445435314796,-0.024852861807444938,0.12005316584738726,0.014035986984804696,-0.19670697035871523,-0.11171864617070025,-0.01858457521927473,0.03099989831655551,-0.005658848889989584,0.12189707897936633,-0.1951101864038625,0.01435879365051602,-0.1817979225387155,0.07597122954841684,-0.009445871444200275,0.041960997202411816,-0.08638829605897662,0.1279464931657751,0.10417246640588514,0.05835443030118877,-0.012951724686344077,0.05798572852951322,-0.07068925679873489,0.08555556590207121,0.16494808943239211,0.10706105599791862,-0.07296024698074095,0.03614173172731029,-0.12931415437586477,0.057239031117567576,0.045060341286253885,-0.18698163395321643,-0.11617838439123639,-0.028313889674376716,-0.030085974714082628,-0.12094769354188054,0.038897872935218375,0.02514736089405121,-0.019426913197851933,-0.0755791500158363,0.10487071264165636,0.16554071130882952,-0.04835614838465371,-0.06121669171548208,0.04912076654119963,-0.03580293797469863,-0.013939720066323416,0.07396531517246714,-0.1909356087507293,0.13183023248526693,0.007268052432934134,-0.04114931445621803,-0.008923415422144892,-0.003757064497948127,-0.17312013034449256,0.1494938227453236,0.0041325632270618464,0.044300213044737524,0.09515497705740428,-0.10211624575603002,0.04734718990352285,-0.02676410908987936,0.08467707752164938,-0.21272274203514954,-0.0099094300241269,-0.06028206557839616,0.04322629506341555,0.047004418736820215,-0.07076258948220261,-0.07121738641760436,-0.011066536855732945,-0.08966422273152082,0.0841983695452127,-0.036920720044744615,-0.2906988219321642,-0.037482205662180614,-0.10385438208439723,-0.16312758154609455,-0.12374266382225725,0.010940847183297006,0.13286408282482312,0.031318447386498,-0.060650338821573974,0.04559041951707027,-0.04590903102189918,-0.06946003691631446,-0.11543626682329844,-0.17518288067517193,-0.03899237065594453,0.015805348992013187,-0.009662367001488974,-0.041596692794735865,-0.09457460606967812,0.06082461916849685,-0.1317131919946585,0.07760279138434754,-0.10022170189267249,-0.0752435237353035,-0.1466785190615677,-0.05014021468856367,0.09753124584779789,0.05156280884439565,0.09784221120280351,0.052214254593393586,-0.11036698285303692,-0.03307892243275574,-0.07801991291174627,0.13305749040390402,-0.11967886464263117,0.08936976893891109,0.08929538701087693,0.18296202017160873,-0.040968659262949736,0.07123221595801621,0.22816518365388427,-0.06176416769336967,-0.153504024753236,-0.18800100339077638,0.07127120288613313,-0.18831502080585838,-0.037231905293792285,0.04373131870389607
tubing,0.018517553682991406,0.04254448641841723,0.022228985580085407,0.12788658133133932,-0.0952316380738797,-0.06769951384585314,-0.07726594452708241,0.08301918118626102,0.09003985883950637,0.04512253193185082,0.11834936668899279,-0.11780408673763808,0.16672241115511371,0.15232386217122584,0.07356219972457467,0.178179890877106,-0.1656623207677774,-0.052444813626265185,-0.07353034606819524,0.07214793237573433,-0.10501407396021456,0.07574951493374855,0.13705361439967134,0.06952029000839993,0.028375102366150113,-0.09878733409007492,-0.08468509661253647,0.12496189052966666,0.07793490039053325,-0.0039019519377544117,-0.04179095457658906,-0.2025807873111377,-0.10708524186844388,0.19114190871397235,-0.12804555710024668,0.018947982122108065,0.10074439731951985,-0.12549226680022926,0.01847104747810833,0.09379155375106552,0.0012499321907250335,0.28684030556667683,-0.16685992588781953,0.10587285298838789,-0.017280173739646437,0.07719201548366751,0.04413071516992459,-0.07331561971099966,0.022899639245934026,-0.18579014513982872,0.06032475005713938,0.029815846599052565,0.06386601686431025,0.10581183250871502,0.03676198402097109,0.014808941979827621,-0.08810683366612923,-0.0712220763649051,0.1186734620177331,0.14363354057059785,-0.023811043631205408,0.004600274725327412,-0.09046143749937662,0.11727568452674449,0.06654168236917787,0.1941217436463749,-0.0878323077179739,-0.03780078990182172,0.02314459225255723,0.06464895377257707,-0.021566763754763234,-0.08729610904537005,0.08814075289235712,0.07211353625455817,-0.0916274100563725,0.1355442801105496,0.11701987091966037,0.013429649724779289,0.00795978623760364,0.05540577711159072,-0.08617030702562582,0.0030031479164082174,-0.21523835446091805,0.08764556455029356,-0.15614932224418596,0.1503419828428999,-0.03301200939664503,-0.02116669819311769,-0.06277339060845057,-0.02880388739220764,0.14185313451480366,-0.24878086565350796,0.12769653860881877,0.03380234811017082,-0.12070216478572156,-0.1075312393049238,0.1676393027208203,-0.09455068799427313,-0.11533505105959595,0.11373145423647293,0.03385528762859143,-0.09379255765363989,0.0216624975404619,-0.10257526836402774,0.11008213984226052,0.10613709648731336,0.053200619882194315,0.03616610612470166,0.17611881248673739,-3.136726117747121e-05,-0.11818741254208012,0.04494739128323069,0.2086047049537114,-0.10147594931858522,-0.036146276669398576,0.041644603810145266,-0.005390484900573916,-0.09823035803773146,0.1121857856230471,0.23200407220172595,0.019613145902390734,-0.09040682897360003,-0.15489605250534752,0.025797598122118088,0.11038773433162577,0.047516774649538164,-0.00024038409188538443,-0.058927165178930624
Ti-10V-2Fe-3Al,-0.06042093182228346,0.02976319026253521,-0.1408315942491567,-0.0013903080973995015,-0.11287257283387445,-0.11495930551514297,-0.14046565930927962,0.008422106342047993,0.0652211610712697,-0.06039693191221952,-0.07752644654733461,-0.04372962993488033,0.03265937175078283,-0.043971432780173764,0.275700378935678,-0.09032344808635162,0.2059720166139176,0.05875562601357687,0.08266897964813494,0.14846678320916662,-0.029582572947744384,0.07512274753251774,0.059225855904366874,0.251752336918397,0.0496606601265777,-0.0276217444955818,-0.1524147816495534,0.01886987178663586,-0.1535283340013272,-0.06949094624646372,0.08495007231008973,-0.041781963225274776,-0.03633640145807526,0.03875499067651051,0.1361878191334242,-0.19471005633619273,0.020269352506513724,0.04191970070071442,0.05916306012567777,0.01897858092629648,-0.21791308238448728,0.10749206958089214,0.015150471945192381,-0.09613226537251618,-0.13724247962955488,-0.06436314409107453,0.005662756890435508,-0.22901273999204774,0.09368529643582152,0.16542872493605268,0.09996834223796675,-0.09982857642320864,-0.030582571955775094,-0.01628555380956367,0.10277438022075817,0.09451252542519775,-0.08628237990873906,0.06230517129101308,0.03927633470503493,0.10299912349795701,0.03250211903730507,0.02996862692206359,-0.005237838037248265,0.20273212843716004,0.0007215205444242936,-0.0766850029664519,0.10750252973114843,0.05677487519033088,-0.11980646271211084,-0.058976208197751206,0.019972285523828077,0.07333287672854324,0.030893272225889175,-0.028788738903313776,0.2242056496598152,0.11766946723458835,0.02898323498537677,0.09367194040749138,-0.12914026271386495,0.0506828219821172,0.20471005676974013,-0.10914937410651514,-0.11170143472921326,-0.07795623737948554,-0.09615477344952494,-0.018810640516414054,-0.07563785058884202,-0.1654547942587563,-0.0240648721373672,0.050151337873437646,-0.10813494277030516,0.19046850336357543,-0.00161256591545781,0.1244487783200509,-0.1508785668861305,0.05738562288455128,-0.1256678550504306,0.1727677337293541,0.003443818741718719,-0.054737051674067554,-0.2175039059055477,-0.08780550491032642,0.09041136461483391,-0.07606200754105744,0.054699134499961825,-0.07860080077074122,0.05783786022981023,-0.07850680367550965,-0.026370750483368545,0.017315701717696773,-0.16002925158954834,0.04446039167498308,0.02373116547003847,-0.048179111007947834,-0.09776130076326406,-0.24264023570784432,0.025452962509308584,-0.23135261056649295,0.07769586870074334,-0.04152612525312496,0.04346997159163499,0.04924246647321772,-0.0950571053121706,0.016907714727231106,-0.021305213335016504,0.028222026633303733,0.06850834046273249,-0.11657343891481892
beta,0.10887696542166721,-0.03763007249249961,0.0018819049740598425,-0.11716543473175618,0.16957228778108654,0.18972886947731116,0.015669372824652462,0.10235306441853448,0.017528677893392387,-0.13367254388759306,-0.04118233689636573,0.013192796677195707,-0.04545477187434442,-0.0218653277435036,-0.009139955750911446,-0.008087849786546131,0.005225849049748321,-0.1060605066396601,-0.07170161491279363,-0.12845842656999693,0.09778155496862004,-0.21056469418403245,0.11535903433169255,0.13863493972628435,-0.03021805869826214,-0.26031370878272986,-0.03613105619672905,-0.006418416128881928,-0.10105982199289135,-0.051521839380824275,0.15301951988633514,0.0664927162301741,-0.09245641143781,-0.15975991695954322,-0.03270173176097711,-0.021345677935043827,0.049619918736331634,-0.0535316712567659,0.05114995753618615,0.19351540400602293,0.08155010224442627,-0.0048088507330772585,-0.01831504710532947,-0.03566731341798712,0.11806409124521447,-0.06273134459513029,0.004522270899998257,0.005119790188108535,-0.0501784192811532,-0.13724655478841008,0.032297450361766816,-0.006100397185538356,0.05002404694365699,-0.053360030643916694,0.12208212988130479,-0.08767737812118448,0.17120402840178928,-0.17476365098282617,0.04347700645568912,0.04754306825266235,-0.07955570679408824,0.04243939378610126,0.12795186697601588,-0.22168188393540644,0.05027448074908147,-0.24932708203300777,-0.09656648035232081,0.16291663649009452,-0.058178203339205405,-0.11738799644089726,-0.01979377289846819,0.2067906338163552,-0.18316822472060262,-0.10513099116393446,0.14974316831796264,0.18577023435377327,-0.010343122429028392,-0.12390527025266425,0.20958435018091592,0.15944423917491968,0.0678946987762233,-0.081240234893742,-0.0049029340838036735,-0.016036008104483076,0.033085130461557775,0.1451001438131336,0.08794170411374032,-0.10773760769847583,0.13764964500195379,0.03131321400131553,0.06870657958589163,0.1466540859278603,-0.11115802495135513,-0.0035825578706462934,-0.053145455135921504,-0.1567859425365456,0.03467099776049199,0.25115565515844235,-0.18400777445057528,-0.003228061104947033,0.06405429350747735,0.012307820165618115,-0.011312805251574042,-0.12992163634458243,0.023278674294016366,-0.07567639770159264,-0.21899217049785535,0.11945922205137308,0.09583858198420425,0.0051660976851079805,0.022907468820570258,0.10743180127155615,0.02243396567780826,0.09040175547613144,-0.029748220087385015,0.13119837385739466,0.03207857259326839,0.019405194360587404,-0.1270061088712032,0.028695585430170874,-0.08319549174944513,-0.06382827265284942,-0.08153756283161212,-0.10662349318992251,0.21247714030169618,0.13313390619884033,0.19203675021442612,-0.12228950195555639
high_strength,0.007125374991089249,-0.12935076252040958,-0.0695694877197064,-0.09181269834165749,0.12395840064415616,-0.03962296781017599,0.10683793336940164,0.0604120889588518,0.2303638752104789,-0.1479444223139724,0.1259233239786799,0.11464408704007277,-0.09733788380270347,0.10071333364731597,0.033614496302622886,-0.02274762599534078,-0.08239354869719996,-0.0719109451449186,0.20498120957859262,6.82818957482628e-05,0.07821300015314592,-0.07908993816675532,-0.07798529462216389,0.10819848092499423,-0.13495762115515322,-0.041521376790527156,0.003402741107223205,0.011137260184005243,-0.017909328501615626,0.03958197810959231,0.06928557558178115,0.073463754545933,-0.09858038086678267,-0.02841550979287972,0.11947628618769378,0.08946471875738723,-0.1372859451481064,0.03514799003522017,-0.19782252493748104,0.004693490206036963,0.1897767016745977,-0.09478927172689863,-0.08343230454915822,0.07640297815728596,-0.1542801515209646,-0.06327550298850391,0.05964411375817527,-0.06342858476894031,-0.023596998721097162,0.07441857103150346,0.04215460835365613,0.02668183962954019,-0.03391222792700387,0.037006111526895535,-0.012373268009975662,0.045780560992578476,-0.049693202511797825,-0.01825689743795411,-0.0989957792552014,-0.0035007610006235904,-0.08110008636288449,-0.11140464501619934,0.025866114785538814,0.021273977585766032,0.07828737349485726,-0.04311255695750991,0.04080528468367557,0.05507975722736633,0.04447738078315948,-0.08256536828021421,0.01493634822711889,0.036414029605466136,0.0007178466907941943,-0.20864776583710848,0.01604896239734801,0.22125310393972422,-0.036003926875698276,-0.07280770978553212,0.03733485597113982,0.031237821046657174,0.11927351654164145,-0.12578681559088878,0.07313802525749924,0.05904220612514635,-0.014214653694054611,0.033868731792169,0.10294574815983573,0.08723153800284504,-0.11430193120737286,0.08201581867554845,-0.006468860503251849,0.0072874098015515395,0.00731969910016945,-0.015024298879825999,0.1191707497107065,-0.008371795984921201,-0.11195461283831687,-0.03935298559697289,0.01786947168104756,0.12292147842970505,0.06030946849488336,-0.0850535278747044,0.24851899166788916,0.026477531097797963,0.12753907379990148,-0.015171443357722914,0.05333592447054494,0.08394685045184047,0.1218194711754256,0.10573683053782251,0.08721970000729778,-0.031508673119410864,-0.05717460419560614,0.03326075103241976,0.09331280723410694,-0.022272070077660706,0.10651719657143865,0.14526167454861794,-0.09163209190734198,-0.083692070379628,-0.014037505890533646,0.030761266818919643,-0.0524567013767051,0.13522026788671446,0.04240668615184512,0.003944704824073949,-0.14359095238685277,-0.13158158164275072
Ti-6Al-2Sn-4Zr-2Mo,0.027210170645494663,-0.10390290656970229,-0.062105683149737884,-0.0023181530611798493,-0.1188553896807411,-0.07179869032871594,-0.14502002301942157,0.14933986591253828,0.12795997801636166,-0.02230225806787264,0.07137458712035286,-0.22048558972829818,-0.09650292136722502,-0.11391884831390886,0.22710858209683316,-0.10311177624217872,0.15156065277186045,0.10715297289957482,-0.04248920110429045,0.21601978555021445,0.04919192317263619,0.07556863364009281,-0.09995017418125712,0.13793143118175225,0.050258661385212025,-0.08243389137718934,-0.10520647452805758,-0.01574338342677005,-0.1225808554287306,-0.006038799652314596,0.04716704770623177,0.011783204286235804,-0.014546539105970051,0.06172977069360582,0.058516503865726315,-0.25086773281878966,-0.098879368808422,0.06493706581260104,0.08453633777626234,-0.016960473129861695,-0.2067778904876519,-0.03682702039796737,-0.09205194227188623,-0.17792207662717854,-0.060739402787205535,-0.07797292254930946,-0.014175711418090438,-0.22511039872755828,0.08082681995077629,0.16028211101725134,0.1133475458377437,-0.11477350463096425,-0.05870916837221633,-0.08935061232855229,0.02557695110443202,0.035973436539410014,-0.06806450722823473,-0.009057788415545318,0.08012468906409552,0.1149330686511422,0.06759859563982523,0.13810504089739636,0.02547392349068442,0.13804403743592217,0.010879057499190884,-0.11777036085310591,0.0978063343649217,0.04273998396475779,-0.006521110175632498,-0.059043710304537776,-0.03783109895498538,0.13472694417974765,0.0357274861203788,-0.03921630268136998,0.14790329109559688,0.11269863436490947,0.1042931637913713,0.03872543516380487,-0.05445035438495663,0.10976702634329805,0.1494979197195825,-0.03568027048224906,-0.13657885523059698,-0.07538194591332133,-0.11079280245138541,-0.04549369090865183,0.01745836369201944,-0.17796150514894657,-0.09680441981633943,0.08916547841485262,-0.07609874151626002,0.16439927674842897,0.03474554647730728,0.10929566354560247,0.009988785032398667,0.10453923115478704,-0.12786181128968555,0.06401485922885108,0.008691316095466589,0.13716212009001036,-0.12672449603879504,-0.09049670145369587,0.03560714327852333,-0.03988563255032184,0.14431249194714607,-0.11418312817445515,0.08895606645593811,-0.12141318981813917,-0.06398534567133496,0.09982063657884097,-0.06296886104316532,0.07961975924150894,-0.009528883370829647,-0.07310702956812841,-0.12140671523277946,-0.14518141996360598,0.016027012899814702,-0.05234726103071563,0.031077540894882693,-0.09012895460801149,0.06148696288122171,-0.06278830605680721,-0.14266390212571034,0.15316061743451903,0.06866293001941196,0.05827596161324346,0.05519694199583784,-0.2226580907553325
high_temperature,-0.06143231440962944,-0.07097889922335351,0.09788895585567792,-0.13717431292635057,0.16087808557343736,0.08282296901846228,0.1090861670603698,-0.04629395120252583,-0.014994071907910937,-0.1433151814524712,-0.0524662407066803,0.04936548476431509,0.12960630617813962,-0.11071568168024518,-0.03655059369852658,-0.015129922023252232,-0.13957892021924853,0.059134924175840035,-0.07239903317426091,-0.0195390351177024,-0.04519493719118777,-0.07893385057196745,-0.00070449854805547,-0.02156095785680224,-0.037185788227866556,-0.07284616216803429,0.03195246707829554,0.1653617268492285,0.013988723283912739,0.0996118214911129,-0.13902219251534628,0.01577614392937695,-0.10973683189710666,-0.14769249275319016,-0.07393714074590363,0.1191899334413573,0.09500158286696457,0.02430047220543997,-0.1532700559889931,-0.01962806513879368,0.030170000890173555,0.017553622957859793,-0.1843793583480746,-0.08903178480198719,-0.0064077764148716635,0.053629090951719,-0.21961278210999466,-0.016212397547985844,0.014304876987895235,0.08496119885162132,0.06928575842374367,0.058257131880880525,-0.07999405067019343,-0.19080021371233077,-0.0393052757061401,0.10016318252085601,0.13934545275244314,0.07105491022977854,0.04293408228017344,0.03796396483859655,-0.05561187467607806,-0.013006029355362004,0.1669069525826331,-0.09425580057918764,0.16147787907098515,-0.03220281544920584,0.13254321090950785,-0.14068150094975382,0.05859042011646492,-0.0736770135947622,-0.14152671919241874,0.021853404241094568,0.10094717885959688,-0.08449414385934964,-0.14990159604584014,-0.009184476433495513,-0.008743532877718108,0.054831962755449874,0.09495945713644882,-0.00594151812724941,0.18555033147942632,0.02242347445352918,-0.03464265060068996,-0.1611567359102828,-0.026265952031616774,-0.03363869454111362,0.09603047962814704,0.04624836240668541,-0.11793691216326173,0.01722543864110375,0.06715311717290534,0.15280313593878328,0.08875039674140595,0.07608466543114778,0.0060085994615163615,0.038831200542344964,0.12495049007061587,-0.13327773974796497,-0.034943932721695596,-0.07725687487562408,0.03791531187261241,0.12302221756507876,-0.059697428672107394,-0.2390304367469438,-0.04122207450244702,0.09134737320174066,0.05376299029498797,0.042818624781057614,-0.027999330187447977,-0.12790307362197864,0.051529432162446744,-0.08342818100346248,0.21840967333804562,0.057050720835451596,-0.058064830255395106,-0.061138524738862825,-0.009294420661358828,-0.02395019220217498,0.11168337755299543,0.018641616974404633,-0.0731631738908528,0.18904406851557828,0.004930833152022264,0.07688396759688969,-0.06082265074447593,0.03631156277445234,0.031110999114319523,-0.1889649292096153
